date,open,high,low,close,volume
2018-01-02 00:00:00.000000,229.0,229.4600067138672,225.80999755859372,226.55999755859372,2346900.0
2018-01-03 00:00:00.000000,226.6999969482422,228.77999877929688,226.00999450683597,227.5,1715100.0
2018-01-04 00:00:00.000000,228.3600006103516,229.5,224.7100067138672,225.7899932861328,2784500.0
2018-01-05 00:00:00.000000,220.4499969482422,222.8600006103516,216.25,219.8800048828125,10175300.0
2018-01-08 00:00:00.000000,219.8800048828125,220.16000366210935,214.0,216.83999633789065,4978400.0
2018-01-09 00:00:00.000000,216.7700042724609,222.5500030517578,216.5,222.0800018310547,2331400.0
2018-01-10 00:00:00.000000,221.7899932861328,221.92999267578125,218.25,219.3600006103516,3418500.0
2018-01-11 00:00:00.000000,219.77999877929688,220.9199981689453,218.3999938964844,219.0500030517578,2096000.0
2018-01-12 00:00:00.000000,219.5,219.97999572753903,216.88999938964844,217.5200042724609,4266200.0
2018-01-16 00:00:00.000000,217.9499969482422,220.0,217.1999969482422,217.75999450683597,2205200.0
2018-01-17 00:00:00.000000,218.0200042724609,220.19000244140625,217.9499969482422,219.22000122070312,1924000.0
2018-01-18 00:00:00.000000,219.38999938964844,219.8699951171875,215.41000366210935,217.2899932861328,1962600.0
2018-01-19 00:00:00.000000,218.0,219.57000732421875,217.6100006103516,218.27999877929688,2235200.0
2018-01-22 00:00:00.000000,217.97000122070312,219.80999755859372,217.97000122070312,219.32000732421875,1699000.0
2018-01-23 00:00:00.000000,219.07000732421875,221.0800018310547,218.3500061035156,220.77999877929688,1609900.0
2018-01-24 00:00:00.000000,221.22000122070312,223.50999450683597,219.6699981689453,222.02999877929688,2354800.0
2018-01-25 00:00:00.000000,222.8300018310547,223.2899932861328,220.9900054931641,221.30999755859372,1429300.0
2018-01-26 00:00:00.000000,221.5200042724609,223.8800048828125,221.0800018310547,223.63999938964844,1329300.0
2018-01-29 00:00:00.000000,223.33999633789065,223.8500061035156,220.66000366210935,220.7400054931641,1304500.0
2018-01-30 00:00:00.000000,219.7400054931641,221.2400054931641,218.0200042724609,220.0500030517578,1006100.0
2018-01-31 00:00:00.000000,220.3699951171875,221.63999938964844,219.1300048828125,219.47000122070312,1670400.0
2018-02-01 00:00:00.000000,219.19000244140625,221.17999267578125,218.69000244140625,220.69000244140625,986000.0
2018-02-02 00:00:00.000000,219.66000366210935,220.6000061035156,215.1100006103516,215.88999938964844,1745200.0
2018-02-05 00:00:00.000000,214.3999938964844,216.3699951171875,210.22000122070312,211.0,1994600.0
2018-02-06 00:00:00.000000,208.57000732421875,217.1499938964844,207.7700042724609,216.2899932861328,2718300.0
2018-02-07 00:00:00.000000,215.75,217.4900054931641,214.0500030517578,214.1499938964844,1791700.0
2018-02-08 00:00:00.000000,214.27999877929688,215.75,208.63999938964844,208.72999572753903,2242700.0
2018-02-09 00:00:00.000000,211.05999755859372,211.9600067138672,204.6000061035156,210.25999450683597,2881800.0
2018-02-12 00:00:00.000000,211.00999450683597,215.3000030517578,211.00999450683597,213.00999450683597,3131600.0
2018-02-13 00:00:00.000000,213.1100006103516,214.80999755859372,211.25,213.47000122070312,1411700.0
2018-02-14 00:00:00.000000,212.97999572753903,215.1699981689453,211.4900054931641,214.0,1204800.0
2018-02-15 00:00:00.000000,214.58999633789065,217.0200042724609,213.07000732421875,216.80999755859372,1487400.0
2018-02-16 00:00:00.000000,216.69000244140625,220.1999969482422,216.47999572753903,219.4499969482422,1499300.0
2018-02-20 00:00:00.000000,218.27999877929688,219.5399932861328,216.8800048828125,217.3300018310547,1020500.0
2018-02-21 00:00:00.000000,218.3300018310547,220.6499938964844,209.0200042724609,213.7899932861328,2879500.0
2018-02-22 00:00:00.000000,214.2899932861328,217.0,212.69000244140625,213.1100006103516,1583400.0
2018-02-23 00:00:00.000000,214.0,217.47000122070312,212.91000366210935,217.4600067138672,1498600.0
2018-02-26 00:00:00.000000,217.4499969482422,218.82000732421875,215.8000030517578,218.0399932861328,1148700.0
2018-02-27 00:00:00.000000,217.47999572753903,219.7700042724609,216.5200042724609,218.0500030517578,2150000.0
2018-02-28 00:00:00.000000,219.32000732421875,219.3999938964844,215.47999572753903,215.47999572753903,1314100.0
2018-03-01 00:00:00.000000,216.2400054931641,216.7700042724609,213.5800018310547,215.9499969482422,1541300.0
2018-03-02 00:00:00.000000,215.67999267578125,220.0399932861328,213.9199981689453,219.83999633789065,1643400.0
2018-03-05 00:00:00.000000,218.3800048828125,219.6999969482422,217.50999450683597,219.5200042724609,1042400.0
2018-03-06 00:00:00.000000,219.97999572753903,223.13999938964844,219.0,222.55999755859372,1200900.0
2018-03-07 00:00:00.000000,220.1300048828125,224.2700042724609,219.4900054931641,223.91000366210935,1384500.0
2018-03-08 00:00:00.000000,224.88999938964844,228.25,224.05999755859372,227.6999969482422,1553100.0
2018-03-09 00:00:00.000000,228.8699951171875,230.3500061035156,227.80999755859372,230.33999633789065,1766600.0
2018-03-12 00:00:00.000000,230.5,231.8300018310547,228.69000244140625,230.1499938964844,1760000.0
2018-03-13 00:00:00.000000,230.27999877929688,230.3999938964844,227.1100006103516,227.94000244140625,1119200.0
2018-03-14 00:00:00.000000,228.3800048828125,228.52999877929688,225.7700042724609,227.38999938964844,672200.0
2018-03-15 00:00:00.000000,227.52999877929688,229.0,226.41000366210935,226.88999938964844,1048900.0
2018-03-16 00:00:00.000000,227.5200042724609,229.19000244140625,226.16000366210935,228.5399932861328,1263500.0
2018-03-19 00:00:00.000000,228.0399932861328,228.2700042724609,225.1699981689453,226.3500061035156,891300.0
2018-03-20 00:00:00.000000,226.83999633789065,228.4900054931641,225.52999877929688,227.6100006103516,982500.0
2018-03-21 00:00:00.000000,228.0500030517578,228.0500030517578,225.4199981689453,226.07000732421875,1350500.0
2018-03-22 00:00:00.000000,225.67999267578125,226.88999938964844,223.9199981689453,224.22999572753903,1101400.0
2018-03-23 00:00:00.000000,224.3600006103516,225.22999572753903,219.6300048828125,220.9199981689453,2232800.0
2018-03-26 00:00:00.000000,222.69000244140625,224.0500030517578,218.8800048828125,220.3500061035156,1839800.0
2018-03-27 00:00:00.000000,221.32000732421875,222.8999938964844,217.5800018310547,218.47000122070312,1851600.0
2018-03-28 00:00:00.000000,218.47000122070312,221.7700042724609,217.25,220.4900054931641,1836600.0
2018-03-29 00:00:00.000000,229.8999938964844,230.8999938964844,224.00999450683597,227.9199981689453,4307500.0
2018-04-02 00:00:00.000000,229.47999572753903,229.8000030517578,226.4900054931641,228.16000366210935,2385200.0
2018-04-03 00:00:00.000000,226.32000732421875,227.0,224.1999969482422,225.08999633789065,2757000.0
2018-04-04 00:00:00.000000,224.0,227.4199981689453,222.6000061035156,226.4499969482422,1882300.0
2018-04-05 00:00:00.000000,227.6100006103516,231.07000732421875,227.1699981689453,229.92999267578125,1900900.0
2018-04-06 00:00:00.000000,229.0,231.22000122070312,226.8999938964844,227.19000244140625,1681800.0
2018-04-09 00:00:00.000000,228.0,228.6999969482422,225.94000244140625,226.2100067138672,1155100.0
2018-04-10 00:00:00.000000,227.42999267578125,227.67999267578125,225.1499938964844,226.07000732421875,870800.0
2018-04-11 00:00:00.000000,225.1100006103516,226.4600067138672,224.0800018310547,225.4499969482422,1311100.0
2018-04-12 00:00:00.000000,226.72999572753903,227.6100006103516,224.16000366210935,224.22000122070312,1177700.0
2018-04-13 00:00:00.000000,225.30999755859372,225.91000366210935,222.3699951171875,223.88999938964844,1261300.0
2018-04-16 00:00:00.000000,226.1300048828125,228.32000732421875,225.47999572753903,227.0200042724609,951700.0
2018-04-17 00:00:00.000000,227.6499938964844,233.19000244140625,226.91000366210935,231.3999938964844,1530900.0
2018-04-18 00:00:00.000000,231.4600067138672,232.9499969482422,230.82000732421875,232.16000366210935,1595300.0
2018-04-19 00:00:00.000000,230.80999755859372,231.8000030517578,228.1999969482422,229.6199951171875,1123600.0
2018-04-20 00:00:00.000000,229.30999755859372,229.9900054931641,226.82000732421875,227.5800018310547,1183200.0
2018-04-23 00:00:00.000000,227.4900054931641,228.9199981689453,226.66000366210935,228.25999450683597,880000.0
2018-04-24 00:00:00.000000,229.32000732421875,229.52999877929688,224.4600067138672,226.22999572753903,1025100.0
2018-04-25 00:00:00.000000,225.38999938964844,227.5,224.7899932861328,226.8699951171875,828200.0
2018-04-26 00:00:00.000000,228.0,229.91000366210935,227.5399932861328,228.72999572753903,774000.0
2018-04-27 00:00:00.000000,228.7400054931641,234.3800048828125,228.44000244140625,234.22000122070312,1410400.0
2018-04-30 00:00:00.000000,234.5,236.6199951171875,232.58999633789065,233.1300048828125,1341400.0
2018-05-01 00:00:00.000000,232.3300018310547,232.82000732421875,227.6999969482422,229.67999267578125,954800.0
2018-05-02 00:00:00.000000,228.5399932861328,229.25,224.6999969482422,226.8000030517578,2866300.0
2018-05-03 00:00:00.000000,226.75999450683597,227.3500061035156,223.7100067138672,224.07000732421875,1256100.0
2018-05-04 00:00:00.000000,223.9600067138672,224.2899932861328,219.25999450683597,221.27999877929688,1962200.0
2018-05-07 00:00:00.000000,221.47000122070312,223.9199981689453,221.3999938964844,223.8000030517578,1395200.0
2018-05-08 00:00:00.000000,222.58999633789065,223.8999938964844,220.63999938964844,221.4600067138672,1424300.0
2018-05-09 00:00:00.000000,220.8699951171875,222.75999450683597,218.6199951171875,221.97000122070312,1264300.0
2018-05-10 00:00:00.000000,223.77999877929688,223.8999938964844,219.8999938964844,220.38999938964844,1631000.0
2018-05-11 00:00:00.000000,220.2700042724609,221.3699951171875,219.5,220.22999572753903,1167400.0
2018-05-14 00:00:00.000000,220.8000030517578,222.44000244140625,220.7100067138672,221.82000732421875,1739100.0
2018-05-15 00:00:00.000000,220.5399932861328,222.0,219.97999572753903,221.7700042724609,1169700.0
2018-05-16 00:00:00.000000,221.91000366210935,224.19000244140625,221.22999572753903,221.4600067138672,934500.0
