,date,open,high,low,close,volume,rsi_14,rsi_signal,macd,macd_sigs,macd_signal
1310,2015-03-19 00:00:00.000000,32.1875,32.3125,31.850000381469727,31.875,183238000,45.857939889430426,0,0.21200608476984684,0.26969437083778813,0
1311,2015-03-20 00:00:00.000000,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,274780400,36.25141640730469,0,0.18543855600209724,0.2303586712213629,0
1312,2015-03-23 00:00:00.000000,31.780000686645508,31.962499618530277,31.6299991607666,31.802499771118164,150838800,36.836106539579845,0,0.18828323765658794,0.20280282931622176,0
1313,2015-03-24 00:00:00.000000,31.8075008392334,32.0099983215332,31.63999938964844,31.67250061035156,131369200,34.63668197159167,0,0.17812068598530573,0.18855500907780096,0
1314,2015-03-25 00:00:00.000000,31.63500022888184,31.70499992370605,30.84499931335449,30.84499931335449,206620800,24.684787846347817,-1,0.10287766272029941,0.1728585756123652,0
1315,2015-03-26 00:00:00.000000,30.690000534057617,31.21999931335449,30.649999618530277,31.059999465942383,190291600,34.8073183332159,0,0.0597288951755921,0.15995622108869118,0
1316,2015-03-27 00:00:00.000000,31.14249992370605,31.174999237060547,30.727500915527344,30.8125,158184800,30.5779455302023,0,0.005698097425131721,0.14426315284557015,0
1317,2015-03-30 00:00:00.000000,31.012500762939453,31.600000381469727,31.0,31.592500686645508,188398800,44.3026230652654,0,0.02495813204343733,0.12886662160060147,0
1318,2015-03-31 00:00:00.000000,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,168362400,38.086214803706255,0,0.0014005071697376081,0.10650131766089288,0
1319,2015-04-01 00:00:00.000000,31.20499992370605,31.280000686645508,30.774999618530277,31.0625,162485600,36.080373400153,0,-0.020631755914759964,0.08065266869593657,0
1320,2015-04-02 00:00:00.000000,31.25749969482422,31.38999938964844,31.04750061035156,31.32999992370605,128880400,37.9973280429316,0,-0.01647278271364172,0.05821807550529891,0
1321,2015-04-06 00:00:00.000000,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530277,148776000,53.85509348322346,0,0.027184493447588665,0.04031821503763232,0
1322,2015-04-07 00:00:00.000000,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,140049200,46.14744422489566,0,0.034519202797309134,0.024362494683410476,1
1323,2015-04-08 00:00:00.000000,31.462499618530277,31.600000381469727,31.24250030517578,31.399999618530277,149316800,45.007506426225575,0,0.0317421464978338,0.016458548436469853,1
1324,2015-04-09 00:00:00.000000,31.462499618530277,31.645000457763672,31.165000915527344,31.63999938964844,129936000,49.125619976780015,0,0.04824725615794634,0.015182810767842546,1
1325,2015-04-10 00:00:00.000000,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530277,160752000,55.37152639037677,0,0.07134332054708636,0.022476724448059728,1
1326,2015-04-13 00:00:00.000000,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530277,145460400,46.639037512957024,0,0.08366090713128571,0.028999255013376215,1
1327,2015-04-14 00:00:00.000000,31.75,31.82250022888184,31.477500915527344,31.575000762939453,102098400,43.03281341905485,0,0.08143488952218902,0.037891964163648595,1
1328,2015-04-15 00:00:00.000000,31.602500915527344,31.78249931335449,31.502500534057617,31.69499969482422,115881600,45.59826394150768,0,0.08829721485589204,0.049995183138165485,1
1329,2015-04-16 00:00:00.000000,31.56999969482422,31.774999618530277,31.52750015258789,31.542499542236328,113476000,44.90455659647303,0,0.08054567275975089,0.060775011524098,1
1330,2015-04-17 00:00:00.000000,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,207828000,39.82082416473539,0,0.04533091297716396,0.06279128036071747,0
1331,2015-04-20 00:00:00.000000,31.39249992370605,32.029998779296875,31.292499542236328,31.899999618530277,188217200,54.80245672343557,0,0.07388528917889303,0.06716528995867124,1
1332,2015-04-21 00:00:00.000000,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,129740400,46.9043031175228,0,0.08169292771420444,0.0727153767604902,1
1333,2015-04-22 00:00:00.000000,31.747499465942383,32.217498779296875,31.57999992370605,32.154998779296875,150618000,56.75465677550237,0,0.12088947682254414,0.08078673461211218,1
1334,2015-04-23 00:00:00.000000,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,183083600,63.34883055113258,0,0.17110810196981063,0.0918717103257482,1
1335,2015-04-24 00:00:00.000000,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,178103600,61.68517315742214,0,0.22063862816659707,0.10709145710744947,1
1336,2015-04-27 00:00:00.000000,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,387816800,63.476939687110566,0,0.30409260667111226,0.13183120345732982,1
1337,2015-04-28 00:00:00.000000,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,475696000,39.20876854891223,0,0.3244097495596101,0.15806592953552073,1
1338,2015-04-29 00:00:00.000000,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,253544400,33.45661855713912,0,0.29840852239483695,0.18227291282830807,1
1339,2015-04-30 00:00:00.000000,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,332781600,24.092651805135887,-1,0.2051524169397183,0.20003085771303633,1
1340,2015-05-01 00:00:00.000000,31.524999618530277,32.532501220703125,31.325000762939453,32.23749923706055,234050400,39.93347361898081,0,0.20541646761609655,0.21464543309494782,0
1341,2015-05-04 00:00:00.000000,32.375,32.64250183105469,32.064998626708984,32.17499923706055,203953200,37.40521788487758,0,0.19830332263342854,0.22760214364152828,0
1342,2015-05-05 00:00:00.000000,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,197085600,30.7966190914303,0,0.13271292932444112,0.22891586058618352,0
1343,2015-05-06 00:00:00.000000,31.63999938964844,31.6875,30.84000015258789,31.252500534057617,288564000,27.14652845231126,-1,0.06407711702475893,0.2170235289256222,0
1344,2015-05-07 00:00:00.000000,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,175763600,30.165700276776718,0,0.01455309906696911,0.19412513680344132,0
1345,2015-05-08 00:00:00.000000,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,222201600,36.03338644634064,0,0.022602384607044,0.1628484454629893,0
1346,2015-05-11 00:00:00.000000,31.84749984741211,31.88999938964844,31.40749931335449,31.57999992370605,168143200,32.4520671689276,0,0.0027506456396899637,0.12710854502744262,0
1347,2015-05-12 00:00:00.000000,31.399999618530277,31.71999931335449,31.20499992370605,31.467500686645508,192640000,34.35181336947571,0,-0.021799993164240306,0.09152982107643402,0
1348,2015-05-13 00:00:00.000000,31.537500381469727,31.79750061035156,31.467500686645508,31.502500534057617,138776800,33.78336652570741,0,-0.037996490857722165,0.06451327576560731,0
1349,2015-05-14 00:00:00.000000,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,180814000,45.27685429837214,0,0.008333688295529385,0.042615189174433174,0
1350,2015-05-15 00:00:00.000000,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,152832000,43.57667930021146,0,0.04094993646477718,0.02513147960013858,1
1351,2015-05-18 00:00:00.000000,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,203531600,55.26954408674093,0,0.0943371131761559,0.02086750002810689,1
1352,2015-05-19 00:00:00.000000,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,178532800,51.08530525988202,0,0.13269757865329623,0.028491995764611033,1
1353,2015-05-20 00:00:00.000000,32.5,32.744998931884766,32.334999084472656,32.51499938964844,145819600,51.49532746407817,0,0.1610399742631543,0.04476831523085383,1
1354,2015-05-21 00:00:00.000000,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,158921600,60.00575179755444,0,0.20792017380217231,0.0653591806969792,1
1355,2015-05-22 00:00:00.000000,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,182384000,65.0450984986337,0,0.2652028448226389,0.09452053616175131,1
1356,2015-05-26 00:00:00.000000,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,282790400,44.52354361523493,0,0.24885265667739276,0.12459305281082164,1
1357,2015-05-27 00:00:00.000000,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,183332800,54.06323415457666,0,0.28144832342850634,0.16008692106484704,1
1358,2015-05-28 00:00:00.000000,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,122933200,53.563094915004626,0,0.2985954677327527,0.1923382298912052,1
1359,2015-05-29 00:00:00.000000,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,203538000,47.537555368132786,0,0.27872307698891063,0.21875746772722002,1
1360,2015-06-01 00:00:00.000000,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,128451200,49.33729036130144,0,0.26516044142996975,0.23773783753319933,1
1361,2015-06-02 00:00:00.000000,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,134670400,50.09708494521357,0,0.23994946953101248,0.24965471429739003,0
1362,2015-06-03 00:00:00.000000,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,123934000,45.816061872089264,0,0.22065249798423991,0.25627832804417733,0
1363,2015-06-04 00:00:00.000000,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,153800400,44.04668358877167,0,0.1878666200249839,0.2540501554022675,0
1364,2015-06-05 00:00:00.000000,32.375,32.42250061035156,32.09000015258789,32.162498474121094,142507200,37.577166994045996,0,0.1458825551545857,0.24079234543915046,0
1365,2015-06-08 00:00:00.000000,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,210699200,30.81819370410095,0,0.09437909595841631,0.2236286164703753,0
1366,2015-06-09 00:00:00.000000,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,224301600,39.09229779320276,0,0.04537506739241337,0.19739825468858718,0
1367,2015-06-10 00:00:00.000000,31.979999542236328,32.334999084472656,31.962499618530277,32.220001220703125,156349200,48.55768770913918,0,0.035575833718858973,0.16817385090926568,0
1368,2015-06-11 00:00:00.000000,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,141563600,43.73770743501719,0,0.021710356001960918,0.1396168819107157,0
1369,2015-06-12 00:00:00.000000,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,147544800,36.508622993507025,0,-0.01771460867771424,0.1081863207876397,0
1370,2015-06-15 00:00:00.000000,31.524999618530277,31.809999465942383,31.427499771118164,31.729999542236328,175955600,44.9488357994087,0,-0.05338615129317503,0.07559347402939665,0
1371,2015-06-16 00:00:00.000000,31.75749969482422,31.962499618530277,31.592500686645508,31.899999618530277,125976400,50.25297158522465,0,-0.0671661747522947,0.04361362150311502,0
1372,2015-06-17 00:00:00.000000,31.93000030517578,31.96999931335449,31.684999465942383,31.825000762939453,131672400,46.448126268722405,0,-0.08317904608752968,0.013497436379502403,0
1373,2015-06-18 00:00:00.000000,31.8075008392334,32.07749938964844,31.80500030517578,31.96999931335449,141628800,52.826153065866656,0,-0.08321138381687376,-0.011957445728437537,0
1374,2015-06-19 00:00:00.000000,31.927499771118164,31.95499992370605,31.600000381469727,31.649999618530277,218867600,42.78534711269302,0,-0.10781255278225998,-0.03442318447740157,0
1375,2015-06-22 00:00:00.000000,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,136157200,44.11049910915974,0,-0.1057179272842994,-0.051211294997036326,0
1376,2015-06-23 00:00:00.000000,31.8700008392334,31.90250015258789,31.71999931335449,31.75749969482422,121075600,40.0926229242153,0,-0.1144379157529265,-0.06787948938279026,0
1377,2015-06-24 00:00:00.000000,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,221123600,50.49787569469823,0,-0.09842910514447567,-0.081228318399061,0
1378,2015-06-25 00:00:00.000000,32.21500015258789,32.29999923706055,31.875,31.875,127752400,38.7597851582601,0,-0.09692912303536261,-0.09002993110546637,0
1379,2015-06-26 00:00:00.000000,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,176267200,32.80738954715211,0,-0.10960540873190183,-0.09627651526532491,0
1380,2015-06-29 00:00:00.000000,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,196645600,27.82352128649265,-1,-0.1625582286282672,-0.10687563236265518,0
1381,2015-06-30 00:00:00.000000,31.39249992370605,31.530000686645508,31.21500015258789,31.357500076293945,177482800,27.108223478872176,-1,-0.18424535562561672,-0.11810522231133153,0
1382,2015-07-01 00:00:00.000000,31.725000381469727,31.73500061035156,31.497499465942383,31.649999618530277,120955200,25.488059365160524,-1,-0.1758051389607047,-0.12839341732731274,0
1383,2015-07-02 00:00:00.000000,31.607500076293945,31.67250061035156,31.4424991607666,31.61000061035156,108844000,25.65898273646502,-1,-0.17037956447294533,-0.13534530751516666,0
1384,2015-07-06 00:00:00.000000,31.23500061035156,31.5575008392334,31.212499618530277,31.5,112241600,41.94383802864234,0,-0.17296161073629435,-0.14281682789872166,0
1385,2015-07-07 00:00:00.000000,31.47249984741211,31.537500381469727,30.9424991607666,31.42250061035156,187787200,40.03461161358481,0,-0.17919547693964688,-0.1500121124750239,0
1386,2015-07-08 00:00:00.000000,31.1200008392334,31.15999984741211,30.63500022888184,30.64249992370605,243046400,26.661497643215483,-1,-0.24425688638233822,-0.16621519927923087,0
1387,2015-07-09 00:00:00.000000,30.962499618530277,31.01499938964844,29.80500030517578,30.01749992370605,314380000,15.124642937392721,-1,-0.342302782225957,-0.19347893918929693,0
1388,2015-07-10 00:00:00.000000,30.48500061035156,30.962499618530277,30.302499771118164,30.81999969482422,245418000,27.88813389416994,-1,-0.35120382812515416,-0.2203232080107694,0
1389,2015-07-13 00:00:00.000000,31.25749969482422,31.440000534057617,31.07999992370605,31.415000915527344,165762000,33.327204960273704,0,-0.3067124547256874,-0.2363403442438161,0
1390,2015-07-14 00:00:00.000000,31.51000022888184,31.592500686645508,31.26000022888184,31.40250015258789,127072400,31.458548630906293,0,-0.2693564172797167,-0.2457971288720494,0
1391,2015-07-15 00:00:00.000000,31.43000030517578,31.787500381469727,31.395000457763672,31.70499992370605,134596800,41.19144843463998,0,-0.21288898231769693,-0.24991755591171522,1
1392,2015-07-16 00:00:00.000000,31.934999465942383,32.14250183105469,31.837499618530277,32.127498626708984,144889600,47.24233708011516,0,-0.13251939640761634,-0.24571087057112312,1
1393,2015-07-17 00:00:00.000000,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,184658800,51.29723332241368,0,-0.045905415667121474,-0.23159351556343724,1
1394,2015-07-20 00:00:00.000000,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,235600800,58.749349837668326,0,0.07133710612874467,-0.20375656188917152,1
1395,2015-07-21 00:00:00.000000,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,307025600,43.93940237067082,0,0.13605645835963287,-0.16149952358450806,1
1396,2015-07-22 00:00:00.000000,30.497499465942383,31.375,30.497499465942383,31.30500030517578,461802400,61.26764941441551,0,0.07492942186403795,-0.11514038979673084,1
1397,2015-07-23 00:00:00.000000,31.549999237060547,31.772499084472656,31.26499938964844,31.290000915527344,203998000,54.95672184648608,0,0.02498747268510826,-0.07334135637336835,1
1398,2015-07-24 00:00:00.000000,31.32999992370605,31.434999465942383,30.975000381469727,31.125,168649200,50.24791293287901,0,-0.02758781363259999,-0.0423275073630253,1
1399,2015-07-27 00:00:00.000000,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,177822000,48.38131121154227,0,-0.10296579311821574,-0.023839660233969637,0
1400,2015-07-28 00:00:00.000000,30.84499931335449,30.977500915527344,30.637500762939453,30.84499931335449,134472400,48.38131121154227,0,-0.14868413377670464,-0.016705788173859384,0
1401,2015-07-29 00:00:00.000000,30.787500381469727,30.875,30.5674991607666,30.747499465942383,148046800,47.21375355807075,0,-0.19058658436159348,-0.02315769794652351,0
1402,2015-07-30 00:00:00.000000,30.57999992370605,30.64249992370605,30.427499771118164,30.592500686645508,134513200,47.669132693381634,0,-0.2336086139017084,-0.044013608861477614,0
1403,2015-07-31 00:00:00.000000,30.649999618530277,30.65999984741211,30.227500915527344,30.325000762939453,171540000,37.869045766094224,0,-0.28599187903771295,-0.08371682943552845,0
1404,2015-08-03 00:00:00.000000,30.375,30.64249992370605,29.3799991607666,29.61000061035156,279904000,24.30046497410966,-1,-0.3808101224602929,-0.14114644952663133,0
1405,2015-08-04 00:00:00.000000,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,496554400,17.665402324273515,-1,-0.5265409269916503,-0.20797648828837445,0
1406,2015-08-05 00:00:00.000000,28.237499237060547,29.36000061035156,28.024999618530277,28.850000381469727,397250400,35.55787925541128,0,-0.6195604024230761,-0.2795929188559505,0
1407,2015-08-06 00:00:00.000000,28.99250030517578,29.125,28.530000686645508,28.78249931335449,211612000,32.74294542415211,0,-0.6907630246163734,-0.3532790534097031,0
1408,2015-08-07 00:00:00.000000,28.645000457763672,29.0625,28.625,28.8799991607666,154681600,38.98022183211051,0,-0.7308988939733005,-0.42304939794915697,0
1409,2015-08-10 00:00:00.000000,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,219806400,55.235773049222004,0,-0.6702549011599856,-0.4810017054361882,0
1410,2015-08-11 00:00:00.000000,29.45249938964844,29.545000076293945,28.332500457763672,28.372499465942383,388331200,39.000968206890114,0,-0.7393477579155423,-0.5419751691644047,0
1411,2015-08-12 00:00:00.000000,28.13249969482422,28.854999542236328,27.40749931335449,28.809999465942383,404870000,49.70169590773586,0,-0.7501546547395535,-0.5993691737019431,0
1412,2015-08-13 00:00:00.000000,29.01000022888184,29.100000381469727,28.63500022888184,28.787500381469727,194143200,46.60371069759866,0,-0.7518676042533876,-0.6511331431703513,0
1413,2015-08-14 00:00:00.000000,28.57999992370605,29.07749938964844,28.502500534057617,28.989999771118164,171718000,52.85215450131109,0,-0.7284876530598439,-0.6897639799036348,0
1414,2015-08-17 00:00:00.000000,29.01000022888184,29.412500381469727,28.875,29.290000915527344,163538800,56.832669723173844,0,-0.6779365784853546,-0.7065857189584909,1
1415,2015-08-18 00:00:00.000000,29.107500076293945,29.36000061035156,29.002500534057617,29.125,138242800,57.09389876422479,0,-0.6437676613325891,-0.7092754143928812,1
1416,2015-08-19 00:00:00.000000,29.024999618530277,29.1299991607666,28.670000076293945,28.752500534057617,193146000,51.494935901829585,0,-0.6393756781013948,-0.7035657092245502,1
1417,2015-08-20 00:00:00.000000,28.520000457763672,28.587499618530277,27.90749931335449,28.162500381469727,274006400,44.8386840960709,0,-0.6757136713469087,-0.6974340178216178,1
1418,2015-08-21 00:00:00.000000,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,513102000,30.152316573547992,0,-0.8338900269317939,-0.7156156984629298,0
1419,2015-08-24 00:00:00.000000,23.717500686645508,27.200000762939453,23.0,25.780000686645508,648825200,58.11601747179649,0,-1.0009637117858539,-0.7446841377818534,0
1420,2015-08-25 00:00:00.000000,27.77750015258789,27.77750015258789,25.875,25.934999465942383,414406400,41.13909451456123,0,-1.1080903581835138,-0.7844547714978489,0
1421,2015-08-26 00:00:00.000000,26.772499084472656,27.47249984741211,26.262500762939453,27.42250061035156,387098400,47.39441559110138,0,-1.0607329750374035,-0.8187731460294062,0
1422,2015-08-27 00:00:00.000000,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,338464400,49.05234572511236,0,-0.9471257964358166,-0.843066273071181,0
1423,2015-08-28 00:00:00.000000,28.042499542236328,28.32749938964844,27.88500022888184,28.32250022888184,212657600,51.89204555675856,0,-0.839944912460485,-0.8610671990684177,1
1424,2015-08-31 00:00:00.000000,28.00749969482422,28.63249969482422,28.0,28.190000534057617,224917200,53.82751007527734,0,-0.7569690130022764,-0.8736451270317163,1
1425,2015-09-01 00:00:00.000000,27.537500381469727,27.96999931335449,26.84000015258789,26.93000030517578,307383600,46.62309392940576,0,-0.7838455887945166,-0.8896973393309521,1
1426,2015-09-02 00:00:00.000000,27.5575008392334,28.084999084472656,27.28249931335449,28.084999084472656,247555200,52.93441853672224,0,-0.7038335555854935,-0.8928217709130171,1
1427,2015-09-03 00:00:00.000000,28.122499465942383,28.19499969482422,27.51000022888184,27.592500686645508,212935600,46.5530087692085,0,-0.6724127146282015,-0.8748798473237289,1
1428,2015-09-04 00:00:00.000000,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,199985200,47.58473377307591,0,-0.6620698264599234,-0.8372249711764034,1
