Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,20.674999237060547,20.969999313354492,20.614999771118164,20.860000610351562,19.63756561279297,510600
2010-01-05,20.770000457763672,20.93000030517578,20.68000030517578,20.864999771118164,19.64228057861328,587600
2010-01-06,20.850000381469727,21.270000457763672,20.774999618530273,20.9950008392334,19.76466178894043,1176400
2010-01-07,21.0049991607666,21.1200008392334,20.790000915527344,21.014999389648438,19.783491134643555,822000
2010-01-08,20.959999084472656,21.475000381469727,20.959999084472656,21.354999542236328,20.10356903076172,374400
2010-01-11,21.510000228881836,21.65999984741211,21.040000915527344,21.149999618530273,19.91057777404785,766800
2010-01-12,21.03499984741211,21.165000915527344,20.834999084472656,20.975000381469727,19.745826721191406,365600
2010-01-13,21.06999969482422,21.174999237060547,20.764999389648438,21.15999984741211,19.919986724853516,627600
2010-01-14,21.020000457763672,21.229999542236328,20.790000915527344,20.834999084472656,19.61403465270996,692000
2010-01-15,20.854999542236328,20.8799991607666,20.204999923706055,20.3700008392334,19.17627716064453,606000
2010-01-19,20.354999542236328,20.40999984741211,20.020000457763672,20.364999771118164,19.17157745361328,791600
2010-01-20,20.204999923706055,20.295000076293945,19.84000015258789,20.145000457763672,18.96446418762207,791200
2010-01-21,20.145000457763672,20.385000228881836,19.799999237060547,19.920000076293945,18.752655029296875,1102400
2010-01-22,19.94499969482422,20.040000915527344,19.674999237060547,19.75,18.59261131286621,1172200
2010-01-25,20.0,20.0,19.56999969482422,19.6200008392334,18.47024154663086,563400
2010-01-26,19.5,19.684999465942383,19.34000015258789,19.385000228881836,18.249008178710938,857600
2010-01-27,19.364999771118164,19.459999084472656,19.045000076293945,19.385000228881836,18.249008178710938,695400
2010-01-28,19.399999618530273,19.46500015258789,18.875,18.899999618530273,17.79242515563965,569200
2010-01-29,18.809999465942383,19.540000915527344,18.809999465942383,19.165000915527344,18.041900634765625,1856600
2010-02-01,19.25,19.510000228881836,19.149999618530273,19.229999542236328,18.103084564208984,742800
2010-02-02,19.174999237060547,19.540000915527344,19.135000228881836,19.315000534057617,18.18310546875,529600
2010-02-03,19.15999984741211,19.264999389648438,18.8799991607666,19.014999389648438,17.90068244934082,713600
2010-02-04,18.850000381469727,18.8799991607666,18.360000610351562,18.44499969482422,17.364093780517578,642200
2010-02-05,18.43000030517578,18.545000076293945,18.079999923706055,18.5,17.415878295898438,1089400
2010-02-08,18.540000915527344,18.6299991607666,18.274999618530273,18.510000228881836,17.4252872467041,650800
2010-02-09,18.81999969482422,18.934999465942383,18.575000762939453,18.649999618530273,17.557083129882812,511000
2010-02-10,18.559999465942383,18.704999923706055,18.350000381469727,18.510000228881836,17.429954528808594,810400
2010-02-11,18.5049991607666,18.975000381469727,18.420000076293945,18.854999542236328,17.754823684692383,1164000
2010-02-12,18.670000076293945,18.8799991607666,18.405000686645508,18.825000762939453,17.726577758789062,756000
2010-02-16,19.05500030517578,19.170000076293945,18.854999542236328,19.03499984741211,17.924314498901367,573200
2010-02-17,19.030000686645508,19.209999084472656,18.9950008392334,19.204999923706055,18.08440589904785,721600
2010-02-18,19.2549991607666,19.645000457763672,19.110000610351562,19.549999237060547,18.409269332885742,516400
2010-02-19,19.520000457763672,19.770000457763672,19.5,19.614999771118164,18.47047996520996,347400
2010-02-22,19.645000457763672,19.7549991607666,19.540000915527344,19.68000030517578,18.531696319580078,422400
2010-02-23,19.020000457763672,19.625,18.844999313354492,19.334999084472656,18.206815719604492,822200
2010-02-24,19.31999969482422,19.44499969482422,18.65999984741211,18.8700008392334,17.768953323364258,1204000
2010-02-25,18.704999923706055,19.114999771118164,18.485000610351562,19.084999084472656,17.971406936645508,693400
2010-02-26,19.075000762939453,19.174999237060547,18.90999984741211,19.06999969482422,17.957279205322266,533000
2010-03-01,19.125,19.6299991607666,19.100000381469727,19.450000762939453,18.315107345581055,727000
2010-03-02,19.5,19.6299991607666,19.399999618530273,19.56999969482422,18.42810821533203,493800
2010-03-03,19.579999923706055,19.729999542236328,19.415000915527344,19.670000076293945,18.522268295288086,768000
2010-03-04,19.75,19.940000534057617,19.59000015258789,19.7450008392334,18.592885971069336,393600
2010-03-05,19.850000381469727,20.114999771118164,19.790000915527344,20.065000534057617,18.894216537475586,702400
2010-03-08,20.010000228881836,20.19499969482422,19.985000610351562,20.145000457763672,18.96955680847168,448600
2010-03-09,20.094999313354492,20.565000534057617,20.06999969482422,20.530000686645508,19.33208656311035,1327400
2010-03-10,20.46500015258789,20.854999542236328,20.415000915527344,20.80500030517578,19.591045379638672,811400
