,date,open,high,low,close,volume,rsi_14,rsi_signal,MACD_signal,bb_ub,bb_lb,bb_signal,Keltner_channels,target_price,returns
1295,2015-02-26 00:00:00.000000,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,365150000,62.59105987329198,0,1,33.760343004355725,28.509906743874254,0,0,32.1150016784668,0.012656300704908974
1296,2015-02-27 00:00:00.000000,32.5,32.64250183105469,32.060001373291016,32.1150016784668,248059200,53.316586125473485,0,0,33.8266203042653,28.68262957366439,0,0,32.272499084472656,-0.015028304574419393
1297,2015-03-02 00:00:00.000000,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,192386800,52.386011288657,0,0,33.83830659782202,28.969193097002197,0,0,32.34000015258789,0.004904169321948482
1298,2015-03-03 00:00:00.000000,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,151265200,54.6682586907983,0,0,33.86034858785774,29.215401190889814,0,0,32.1349983215332,0.0020915971811961143
1299,2015-03-04 00:00:00.000000,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,126665200,50.739403487576645,0,0,33.82116905568981,29.501830517064104,0,0,31.602500915527344,-0.006338955785016642
1300,2015-03-05 00:00:00.000000,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,226068400,38.400491368178145,0,0,33.74045310633582,29.75379661900598,0,0,31.649999618530277,-0.01657063743018905
1301,2015-03-06 00:00:00.000000,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530277,291368400,31.150242883962818,0,0,33.64488871990469,30.01586090625498,0,0,31.78499984741211,0.0015030045606168052
1302,2015-03-09 00:00:00.000000,31.989999771118164,32.39250183105469,31.26499938964844,31.78499984741211,354114000,28.33786641726914,-1,0,33.45681296337881,30.409186639892674,0,0,31.127500534057617,0.004265410126665259
1303,2015-03-10 00:00:00.000000,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,275426400,22.827724278446084,-1,0,33.257340822185576,30.72840880397409,0,0,30.559999465942383,-0.020685836605659924
1304,2015-03-11 00:00:00.000000,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,275756000,17.608684439233656,-1,0,33.24663363565184,30.744616021025408,-1,1,31.112499237060547,-0.018231501353419444
1305,2015-03-12 00:00:00.000000,30.57749938964844,31.225000381469727,30.40749931335449,31.112499237060547,193450800,32.73703177549538,0,0,33.25612563767615,30.724374011371705,0,0,30.897499084472656,0.018079181308032988
1306,2015-03-13 00:00:00.000000,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,207309200,30.30667310069738,0,0,33.30299191377244,30.605757666610863,0,0,31.237499237060547,-0.006910410859304661
1307,2015-03-16 00:00:00.000000,30.96999931335449,31.237499237060547,30.717500686645508,31.237499237060547,143497200,37.39119059729614,0,0,33.31224184430304,30.543257614009953,0,0,31.76000022888184,0.011004131812039075
1308,2015-03-17 00:00:00.000000,31.475000381469727,31.82999992370605,31.412500381469727,31.76000022888184,204092400,44.34598723709631,0,0,33.30428940104479,30.53146003438001,0,0,32.11750030517578,0.016726722835783026
1309,2015-03-18 00:00:00.000000,31.75,32.290000915527344,31.592500686645508,32.11750030517578,261083600,52.2396329401329,0,0,33.298956668418946,30.530542767005862,0,0,31.875,0.011256299550301607
1310,2015-03-19 00:00:00.000000,32.1875,32.3125,31.850000381469727,31.875,183238000,45.857939889430426,0,0,33.28401022043008,30.521739291288668,0,0,31.475000381469727,-0.007550410301909505
1311,2015-03-20 00:00:00.000000,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,274780400,36.25141640730469,0,0,33.232874589902245,30.482874959963475,0,0,31.802499771118164,-0.012549007640165422
1312,2015-03-23 00:00:00.000000,31.780000686645508,31.962499618530277,31.6299991607666,31.802499771118164,150838800,36.836106539579845,0,0,32.99430580654259,30.576693720434946,0,0,31.67250061035156,0.010405063881786303
1313,2015-03-24 00:00:00.000000,31.8075008392334,32.0099983215332,31.63999938964844,31.67250061035156,131369200,34.63668197159167,0,0,32.77127759386908,30.662722039919984,0,0,30.84499931335449,-0.0040877025926328026
1314,2015-03-25 00:00:00.000000,31.63500022888184,31.70499992370605,30.84499931335449,30.84499931335449,206620800,24.684787846347817,-1,0,32.74651719609171,30.552232536879483,0,1,31.059999465942383,-0.026126806568806837
1315,2015-03-26 00:00:00.000000,30.690000534057617,31.21999931335449,30.649999618530277,31.059999465942383,190291600,34.8073183332159,0,0,32.6014291462874,30.542820579054393,0,0,30.8125,0.00697034065080393
1316,2015-03-27 00:00:00.000000,31.14249992370605,31.174999237060547,30.727500915527344,30.8125,158184800,30.5779455302023,0,0,32.55630620411697,30.45769335337815,0,0,31.592500686645508,-0.00796843110746892
1317,2015-03-30 00:00:00.000000,31.012500762939453,31.600000381469727,31.0,31.592500686645508,188398800,44.3026230652654,0,0,32.46009130187247,30.48590841583994,0,0,31.107500076293945,0.025314423907359274
1318,2015-03-31 00:00:00.000000,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,168362400,38.086214803706255,0,0,32.32144806956064,30.50130164052237,0,0,31.0625,-0.015351763862003431
1319,2015-04-01 00:00:00.000000,31.20499992370605,31.280000686645508,30.774999618530277,31.0625,162485600,36.080373400153,0,0,32.21303420389396,30.50246567403573,0,0,31.32999992370605,-0.0014465989289906833
1320,2015-04-02 00:00:00.000000,31.25749969482422,31.38999938964844,31.04750061035156,31.32999992370605,128880400,37.9973280429316,0,0,32.19163918163137,30.496610597116188,0,0,31.837499618530277,0.008611667563977576
1321,2015-04-06 00:00:00.000000,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530277,148776000,53.85509348322346,0,0,32.2192133122305,30.487786466517058,0,0,31.502500534057617,0.016198522057455422
1322,2015-04-07 00:00:00.000000,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,140049200,46.14744422489566,0,0,32.184416486703775,30.494333360708332,0,0,31.399999618530277,-0.010522154330162348
1323,2015-04-08 00:00:00.000000,31.462499618530277,31.600000381469727,31.24250030517578,31.399999618530277,149316800,45.007506426225575,0,0,32.19242627534909,30.513573480510285,0,0,31.63999938964844,-0.003253739029907332
1324,2015-04-09 00:00:00.000000,31.462499618530277,31.645000457763672,31.165000915527344,31.63999938964844,129936000,49.125619976780015,0,0,32.16680916996785,30.647190578262137,0,0,31.774999618530277,0.007643304905536663
1325,2015-04-10 00:00:00.000000,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530277,160752000,55.37152639037677,0,1,32.20363081467625,30.676618971700695,0,0,31.712499618530277,0.004266758264414028
1326,2015-04-13 00:00:00.000000,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530277,145460400,46.639037512957024,0,1,32.20859740414112,30.75315243564159,0,0,31.575000762939453,-0.001966955177036489
1327,2015-04-14 00:00:00.000000,31.75,31.82250022888184,31.477500915527344,31.575000762939453,102098400,43.03281341905485,0,1,32.21731677436436,30.778183218006244,0,0,31.69499969482422,-0.004335793685291245
1328,2015-04-15 00:00:00.000000,31.602500915527344,31.78249931335449,31.502500534057617,31.69499969482422,115881600,45.59826394150768,0,1,32.20965304986711,30.77934688909774,0,0,31.542499542236328,0.003800441139675703
1329,2015-04-16 00:00:00.000000,31.56999969482422,31.774999618530277,31.52750015258789,31.542499542236328,113476000,44.90455659647303,0,1,32.11900121798418,30.812498644686716,0,0,31.1875,-0.004811489321856488
1330,2015-04-17 00:00:00.000000,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,207828000,39.82082416473539,0,0,32.0660412754632,30.796708587207693,0,0,31.899999618530277,-0.011254642066681253
1331,2015-04-20 00:00:00.000000,31.39249992370605,32.029998779296875,31.292499542236328,31.899999618530277,188217200,54.80245672343557,0,1,32.121005685964924,30.78424410041203,0,0,31.727500915527344,0.022845679151271447
1332,2015-04-21 00:00:00.000000,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,129740400,46.9043031175228,0,1,32.10979048060494,30.78795942021293,0,0,32.154998779296875,-0.0054074829174207695
1333,2015-04-22 00:00:00.000000,31.747499465942383,32.217498779296875,31.57999992370605,32.154998779296875,150618000,56.75465677550237,0,1,32.20018716659452,30.745812551117886,0,0,32.41749954223633,0.013474047795561273
1334,2015-04-23 00:00:00.000000,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,183083600,63.34883055113258,0,1,32.33107996685072,30.772169773749866,1,-1,32.56999969482422,0.008163606683402103
1335,2015-04-24 00:00:00.000000,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,178103600,61.68517315742214,0,1,32.49372749039381,30.76052227309496,1,-1,33.162498474121094,0.004704254021479892
1336,2015-04-27 00:00:00.000000,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,387816800,63.476939687110566,0,1,32.769051126558736,30.72019848434214,1,-1,32.63999938964844,0.018191550041402937
1337,2015-04-28 00:00:00.000000,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,475696000,39.20876854891223,0,1,32.89326856442442,30.700730916776752,0,0,32.15999984741211,-0.01575572132722136
1338,2015-04-29 00:00:00.000000,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,253544400,33.45661855713912,0,1,32.90688502564026,30.792364432672734,0,0,31.287500381469727,-0.014705868603311245
1339,2015-04-30 00:00:00.000000,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,332781600,24.092651805135887,-1,0,32.887205363208864,30.834544133251097,0,1,32.23749923706055,-0.027129958646830987
1340,2015-05-01 00:00:00.000000,31.524999618530277,32.532501220703125,31.325000762939453,32.23749923706055,234050400,39.93347361898081,0,0,32.913828803074026,30.898670624721387,0,0,32.17499923706055,0.030363526776126415
1341,2015-05-04 00:00:00.000000,32.375,32.64250183105469,32.064998626708984,32.17499923706055,203953200,37.40521788487758,0,0,32.93714002019915,30.909109369449283,0,0,31.450000762939453,-0.0019387359900469026
1342,2015-05-05 00:00:00.000000,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,197085600,30.7966190914303,0,0,32.93935999723903,30.901639415297588,0,0,31.252500534057617,-0.022532975642964748
1343,2015-05-06 00:00:00.000000,31.63999938964844,31.6875,30.84000015258789,31.252500534057617,288564000,27.14652845231126,-1,0,32.949827738815046,30.87642176527431,0,0,31.315000534057617,-0.006279816346286715
1344,2015-05-07 00:00:00.000000,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,175763600,30.165700276776718,0,0,32.96141830390944,30.832331314620834,0,0,31.905000686645508,0.00199983997862474
1345,2015-05-08 00:00:00.000000,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,222201600,36.03338644634064,0,0,32.96637147115498,30.840378254186817,0,0,31.57999992370605,0.018840815664244337
1346,2015-05-11 00:00:00.000000,31.84749984741211,31.88999938964844,31.40749931335449,31.57999992370605,168143200,32.4520671689276,0,0,32.96638618451141,30.827113571347965,0,0,31.467500686645508,-0.010186514839208072
1347,2015-05-12 00:00:00.000000,31.399999618530277,31.71999931335449,31.20499992370605,31.467500686645508,192640000,34.35181336947571,0,-1,32.96887033719988,30.813879411030104,0,0,31.502500534057617,-0.003562357103620295
1348,2015-05-13 00:00:00.000000,31.537500381469727,31.79750061035156,31.467500686645508,31.502500534057617,138776800,33.78336652570741,0,-1,32.97001657182541,30.793483260327907,0,0,32.23749923706055,0.00111225380625668
1349,2015-05-14 00:00:00.000000,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,180814000,45.27685429837214,0,0,33.00353895265196,30.82946084898379,0,0,32.192501068115234,0.023331440061664876
1350,2015-05-15 00:00:00.000000,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,152832000,43.57667930021146,0,0,33.003657345674924,30.929842562772343,0,0,32.54750061035156,-0.0013958331139278801
1351,2015-05-18 00:00:00.000000,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,203531600,55.26954408674093,0,1,33.06722152007029,30.9310284875591,0,-1,32.51750183105469,0.011027398631910934
1352,2015-05-19 00:00:00.000000,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,178532800,51.08530525988202,0,1,33.12273740689999,30.954512692282133,0,0,32.51499938964844,-0.0009216922569880159
1353,2015-05-20 00:00:00.000000,32.5,32.744998931884766,32.334999084472656,32.51499938964844,145819600,51.49532746407817,0,1,33.1606447939352,30.952605366282093,0,0,32.84749984741211,-7.695675452723538e-05
1354,2015-05-21 00:00:00.000000,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,158921600,60.00575179755444,0,1,33.2275496898565,30.928700500878364,0,-1,33.1349983215332,0.0102260637861038
1355,2015-05-22 00:00:00.000000,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,182384000,65.0450984986337,0,1,33.33195068003256,30.88079937337319,0,-1,32.404998779296875,0.008752522275869534
1356,2015-05-26 00:00:00.000000,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,282790400,44.52354361523493,0,1,33.19984843259609,30.93715165132725,0,0,33.0099983215332,-0.022031072256367912
1357,2015-05-27 00:00:00.000000,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,183332800,54.06323415457666,0,1,33.268677757017045,30.905322220094774,0,0,32.94499969482422,0.018669944916734682
1358,2015-05-28 00:00:00.000000,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,122933200,53.563094915004626,0,1,33.36872157829747,30.883778383555565,0,0,32.56999969482422,-0.0019690587704933593
1359,2015-05-29 00:00:00.000000,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,203538000,47.537555368132786,0,1,33.3819168161112,30.99883307707728,0,0,32.6349983215332,-0.011382607481368878
1360,2015-06-01 00:00:00.000000,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,128451200,49.33729036130144,0,1,33.41824834086908,31.002251460766665,0,0,32.4900016784668,0.001995659420264362
1361,2015-06-02 00:00:00.000000,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,134670400,50.09708494521357,0,1,33.440261177399506,31.01173886837687,0,0,32.529998779296875,-0.004442979945573744
1362,2015-06-03 00:00:00.000000,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,123934000,45.816061872089264,0,0,33.443973501415506,31.11602634599661,0,0,32.34000015258789,0.0012310587492700975
1363,2015-06-04 00:00:00.000000,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,153800400,44.04668358877167,0,0,33.39309071922763,31.275659090037507,0,0,32.162498474121094,-0.005840720376230291
1364,2015-06-05 00:00:00.000000,32.375,32.42250061035156,32.09000015258789,32.162498474121094,142507200,37.577166994045996,0,0,33.32584142811585,31.427658175155624,0,0,31.950000762939453,-0.005488610934734073
1365,2015-06-08 00:00:00.000000,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,210699200,30.81819370410095,0,0,33.323585162837254,31.434414448063627,0,0,31.854999542236328,-0.006607002604372414
1366,2015-06-09 00:00:00.000000,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,224301600,39.09229779320276,0,0,33.295440657041674,31.490058915712233,0,0,32.220001220703125,-0.0029734340668098325
1367,2015-06-10 00:00:00.000000,31.979999542236328,32.334999084472656,31.962499618530277,32.220001220703125,156349200,48.55768770913918,0,0,33.22720863391306,31.633540992246612,0,0,32.147499084472656,0.011458222687551478
1368,2015-06-11 00:00:00.000000,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,141563600,43.73770743501719,0,0,33.14538253833973,31.779866942861446,0,0,31.792499542236328,-0.0022502213992432463
1369,2015-06-12 00:00:00.000000,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,147544800,36.508622993507025,0,-1,33.18060751470067,31.70014199701808,0,0,31.729999542236328,-0.01104283544121143
1370,2015-06-15 00:00:00.000000,31.524999618530277,31.809999465942383,31.427499771118164,31.729999542236328,175955600,44.9488357994087,0,-1,33.21662216345193,31.617877195678933,0,0,31.899999618530277,-0.0019658724825007967
1371,2015-06-16 00:00:00.000000,31.75749969482422,31.962499618530277,31.592500686645508,31.899999618530277,125976400,50.25297158522465,0,-1,33.213932712115316,31.55581654783341,0,0,31.825000762939453,0.005357708123117311
1372,2015-06-17 00:00:00.000000,31.93000030517578,31.96999931335449,31.684999465942383,31.825000762939453,131672400,46.448126268722405,0,-1,33.21313861352594,31.487360539611256,0,0,31.96999931335449,-0.0023510613319023266
1373,2015-06-18 00:00:00.000000,31.8075008392334,32.07749938964844,31.80500030517578,31.96999931335449,141628800,52.826153065866656,0,-1,33.19831480446214,31.44768434104567,0,0,31.649999618530277,0.004556120877894365
1374,2015-06-19 00:00:00.000000,31.927499771118164,31.95499992370605,31.600000381469727,31.649999618530277,218867600,42.78534711269302,0,-1,33.151110768640706,31.375138353978926,0,0,31.90250015258789,-0.010009374466596888
1375,2015-06-22 00:00:00.000000,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,136157200,44.11049910915974,0,-1,33.00142085549827,31.401578450226836,0,0,31.75749969482422,0.007977900066380439
1376,2015-06-23 00:00:00.000000,31.8700008392334,31.90250015258789,31.71999931335449,31.75749969482422,121075600,40.0926229242153,0,-1,32.98658707306141,31.351662324216427,0,0,32.02750015258789,-0.004545112673619345
1377,2015-06-24 00:00:00.000000,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,221123600,50.49787569469823,0,-1,32.836553885457235,31.403445694926067,0,0,31.875,0.008501943174313409
1378,2015-06-25 00:00:00.000000,32.21500015258789,32.29999923706055,31.875,31.875,127752400,38.7597851582601,0,-1,32.675388612437644,31.457610998463235,0,0,31.6875,-0.004761537799120696
1379,2015-06-26 00:00:00.000000,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,176267200,32.80738954715211,0,-1,32.6049697291584,31.439779912260065,0,0,31.13249969482422,-0.00588235294117645
1380,2015-06-29 00:00:00.000000,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,196645600,27.82352128649265,-1,-1,32.58235038032994,31.312149398417613,-1,1,31.357500076293945,-0.01751480253020221
1381,2015-06-30 00:00:00.000000,31.39249992370605,31.530000686645508,31.21500015258789,31.357500076293945,177482800,27.108223478872176,-1,-1,32.52391568833355,31.257333930196722,0,0,31.649999618530277,0.007227186498844906
1382,2015-07-01 00:00:00.000000,31.725000381469727,31.73500061035156,31.497499465942383,31.649999618530277,120955200,25.488059365160524,-1,-1,32.411454371085476,31.281795331368137,0,0,31.61000061035156,0.009327897361864679
1383,2015-07-02 00:00:00.000000,31.607500076293945,31.67250061035156,31.4424991607666,31.61000061035156,108844000,25.65898273646502,-1,-1,32.33354092332015,31.286708824909834,0,0,31.5,-0.0012637917428377499
1384,2015-07-06 00:00:00.000000,31.23500061035156,31.5575008392334,31.212499618530277,31.5,112241600,41.94383802864234,0,-1,32.290275455548894,31.26372444526898,0,0,31.42250061035156,-0.0034799306620556525
1385,2015-07-07 00:00:00.000000,31.47249984741211,31.537500381469727,30.9424991607666,31.42250061035156,187787200,40.03461161358481,0,-1,32.28041605658217,31.220833828976915,0,0,30.64249992370605,-0.002460298084077439
1386,2015-07-08 00:00:00.000000,31.1200008392334,31.15999984741211,30.63500022888184,30.64249992370605,243046400,26.661497643215483,-1,-1,32.41209671873072,30.96790320497533,-1,1,30.01749992370605,-0.024822998535913854
1387,2015-07-09 00:00:00.000000,30.962499618530277,31.01499938964844,29.80500030517578,30.01749992370605,314380000,15.124642937392721,-1,-1,32.57993459468951,30.579815199316837,-1,1,30.81999969482422,-0.02039650816859362
1388,2015-07-10 00:00:00.000000,30.48500061035156,30.962499618530277,30.302499771118164,30.81999969482422,245418000,27.88813389416994,-1,-1,32.530996082243455,30.496003772798048,0,0,31.415000915527344,0.026734397373460173
1389,2015-07-13 00:00:00.000000,31.25749969482422,31.440000534057617,31.07999992370605,31.415000915527344,165762000,33.327204960273704,0,-1,32.5043048337005,30.4849451586701,0,0,31.40250015258789,0.019305685483282042
1390,2015-07-14 00:00:00.000000,31.51000022888184,31.592500686645508,31.26000022888184,31.40250015258789,127072400,31.458548630906293,0,-1,32.48246499060784,30.47403506279792,0,0,31.70499992370605,-0.00039792336702670905
1391,2015-07-15 00:00:00.000000,31.43000030517578,31.787500381469727,31.395000457763672,31.70499992370605,134596800,41.19144843463998,0,0,32.459168938665286,30.47783114525805,0,0,32.127498626708984,0.009632983668443007
1392,2015-07-16 00:00:00.000000,31.934999465942383,32.14250183105469,31.837499618530277,32.127498626708984,144889600,47.24233708011516,0,0,32.50594214017409,30.4613077301262,0,-1,32.404998779296875,0.013325932944949326
1393,2015-07-17 00:00:00.000000,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,184658800,51.29723332241368,0,0,32.58799237207817,30.42275744481636,0,-1,33.01750183105469,0.008637465238491737
1394,2015-07-20 00:00:00.000000,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,235600800,58.749349837668326,0,1,32.85020861740001,30.297291420746966,1,-1,32.6875,0.018901498991851007
1395,2015-07-21 00:00:00.000000,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,307025600,43.93940237067082,0,1,32.97727712942766,30.248722893460528,0,-1,31.30500030517578,-0.009994754683235962
1396,2015-07-22 00:00:00.000000,30.497499465942383,31.375,30.497499465942383,31.30500030517578,461802400,61.26764941441551,0,1,32.95956174910128,30.22118833482206,0,0,31.290000915527344,-0.04229444573076002
1397,2015-07-23 00:00:00.000000,31.549999237060547,31.772499084472656,31.26499938964844,31.290000915527344,203998000,54.95672184648608,0,1,32.912806724769816,30.19419343544747,0,0,31.125,-0.00047913718262948546
1398,2015-07-24 00:00:00.000000,31.32999992370605,31.434999465942383,30.975000381469727,31.125,168649200,50.24791293287901,0,0,32.87933725913957,30.15266290107772,0,0,30.6924991607666,-0.005273279344823023
1399,2015-07-27 00:00:00.000000,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,177822000,48.38131121154227,0,-1,32.87509498952333,30.05740508677061,0,1,30.84499931335449,-0.013895609292639333
1400,2015-07-28 00:00:00.000000,30.84499931335449,30.977500915527344,30.637500762939453,30.84499931335449,134472400,48.38131121154227,0,-1,32.880782574461136,30.02296746368584,0,0,30.747499465942383,0.004968645654727988
1401,2015-07-29 00:00:00.000000,30.787500381469727,30.875,30.5674991607666,30.747499465942383,148046800,47.21375355807075,0,-1,32.8843980348579,29.958351942253913,0,0,30.592500686645508,-0.0031609612443691537
1402,2015-07-30 00:00:00.000000,30.57999992370605,30.64249992370605,30.427499771118164,30.592500686645508,134513200,47.669132693381634,0,-1,32.8725941913763,29.86440589254704,0,1,30.325000762939453,-0.005041020635468629
1403,2015-07-31 00:00:00.000000,30.649999618530277,30.65999984741211,30.227500915527344,30.325000762939453,171540000,37.869045766094224,0,-1,32.87328785325731,29.735212245924817,0,1,29.61000061035156,-0.008743970505909804
1404,2015-08-03 00:00:00.000000,30.375,30.64249992370605,29.3799991607666,29.61000061035156,279904000,24.30046497410966,-1,-1,32.94771540433242,29.471784755884865,0,1,28.65999984741211,-0.023577910456698326
1405,2015-08-04 00:00:00.000000,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,496554400,17.665402324273515,-1,-1,33.145110762685945,28.998139321237392,-1,1,28.850000381469727,-0.0320837805929437
1406,2015-08-05 00:00:00.000000,28.237499237060547,29.36000061035156,28.024999618530277,28.850000381469727,397250400,35.55787925541128,0,-1,33.27673979077534,28.68726033892437,0,1,28.78249931335449,0.006629467378548304
1407,2015-08-06 00:00:00.000000,28.99250030517578,29.125,28.530000686645508,28.78249931335449,211612000,32.74294542415211,0,-1,33.38447730317663,28.456022765487926,0,1,28.8799991607666,-0.0023397250337159337
1408,2015-08-07 00:00:00.000000,28.645000457763672,29.0625,28.625,28.8799991607666,154681600,38.98022183211051,0,-1,33.451371992596016,28.195128022662775,0,1,29.93000030517578,0.003387469807629717
1409,2015-08-10 00:00:00.000000,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,219806400,55.235773049222004,0,-1,33.390603720480655,28.10739623374297,0,0,28.372499465942383,0.0363573814030993
